region,townsize,gender,age,agecat,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,totalspend,pred_total_spend
4,4.0,1,52,5,14,2,3,0,20,5,0,158,5.062595033026967,5,17.1,12.293190000000001,2.509045450516303,14.72481,2.6895338262285966,1,2,0,-1,-1,1,3,0,3,0,0,0,0,0,1,1,15,3,3,1,0,66.0,3,0,1,8,4,30.0,0,0,0,1,1,0,0,1,0,0,9,4,0,0,1,4,4,2,0,13,4,3,3,3,0,16,5,0,2,35,0,7.95,2.0731719286662407,298.65,5.699272319178315,0,0.0,,0.0,,0,0.0,,0.0,,1,6.75,1.9095425048844386,265.0,5.579729825986222,0,0.0,,0.0,,1,0,0,0,0,0,0,0,0,1,30,1,1,1,0,0,0,0,0,1,0,0,1,407.28,545.1114155790544
5,4.0,1,31,3,12,2,6,0,4,2,0,22,3.091042453358316,1,1.9,0.080256,-2.5225337534117362,0.337744,-1.0854670669184225,1,5,1,16,3,5,14,2,0,0,0,0,0,12,1,1,7,2,1,0,0,12.0,1,1,0,5,3,23.0,0,1,0,1,1,0,1,0,0,1,2,6,0,0,0,2,3,3,1,14,4,4,3,3,1,11,4,0,1,33,0,17.55,2.865053949911875,549.1,6.308280574284827,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,0,1,0,0,1,18,1,1,1,0,0,0,1,0,0,0,0,0,317.4,426.1097992272431
1,3.0,1,74,6,15,3,2,0,11,4,1,9,2.1972245773362196,1,16.900000000000002,0.42131700000000005,-0.8643697595176426,1.0996830000000002,0.09502195645378361,0,5,1,10,1,2,0,0,0,0,0,0,0,0,0,2,20,4,4,0,1,3.8000000000000003,1,0,1,1,1,33.0,1,0,0,0,0,1,1,1,0,0,1,3,0,0,1,2,1,3,0,11,4,5,2,1,1,8,3,0,2,24,0,3.7,1.308332819650179,91.7,4.51852237926242,0,0.0,,0.0,,1,28.7,3.3568971227655755,697.7,6.547789210945191,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,205.92000000000002,211.13222346401895
5,4.0,1,38,4,12,2,5,1,11,4,0,38,3.6375861597263857,2,4.3999999999999995,0.732336,-0.31151585394318104,0.9396639999999999,-0.06223291442593616,0,4,1,12,2,2,5,2,0,3,0,0,0,0,1,3,14,3,1,1,0,23.8,2,0,1,8,4,30.0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,1,2,4,0,8,3,2,1,1,1,10,3,1,3,15,1,6.1,1.8082887711792655,97.7,4.581901559048737,1,22.25,3.1023420086122493,360.15,5.886520611335372,1,29.25,3.3758795736778655,427.3,6.057486342649979,1,9.5,2.2512917986064953,140.0,4.941642422609304,0,0.0,,0.0,,0,0,0,1,0,1,1,0,0,1,27,1,1,1,0,1,0,0,0,0,0,0,0,954.02,738.9013305082292
1,1.0,0,21,2,11,1,5,1,2,2,0,15,2.70805020110221,1,10.5,0.7623,-0.27141509998790897,0.8127,-0.20739324122297795,1,2,1,12,2,3,1,0,1,0,0,0,0,0,0,2,1,1,2,0,0,4.3,1,0,0,1,1,19.0,1,0,0,0,1,0,0,0,0,0,9,4,0,0,0,2,4,4,0,2,2,4,3,2,0,3,2,0,1,5,0,2.0,0.6931471805599453,7.95,2.0731719286662407,1,11.5,2.4423470353692043,66.85,4.202451303547952,0,0.0,,0.0,,1,18.5,2.917770732084279,90.0,4.499809670330265,0,0.0,,0.0,,0,0,0,0,1,1,1,1,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,366.37,312.62907011057865
1,1.0,1,43,4,17,4,2,0,6,3,0,45,3.8066624897703196,2,1.2,0.2646,-1.3295360273012817,0.27540000000000003,-1.2895306926875825,0,5,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,13,3,2,1,0,22.1,2,1,0,3,2,21.0,0,0,1,0,1,0,0,0,0,0,9,4,0,1,0,4,3,1,0,19,5,1,3,4,0,15,4,0,2,54,0,8.15,2.0980179272527715,467.6,6.147613229597914,1,42.25,3.7436043538031827,2319.35,7.7490422529909395,1,60.1,4.096009841541162,3200.05,8.070921713665749,1,21.5,3.068052935133617,1125.0,7.025538314638521,1,53.85,3.9862024036023977,2725.35,7.910352139216559,1,1,1,2,1,1,1,1,1,1,17,1,1,1,1,1,0,0,1,0,1,0,0,1569.72,385.8975704099492
2,3.0,1,66,6,21,5,1,0,5,2,0,28,3.332204510175204,2,9.3,1.2525240000000002,0.2251607154699471,1.351476,0.3011973285300743,0,5,1,24,5,2,0,0,0,0,0,0,0,0,0,1,14,3,0,-1,-1,-1.0,-1,-1,1,3,2,24.0,0,0,1,0,1,0,0,0,0,1,9,3,1,0,0,1,4,2,0,19,5,2,2,1,0,12,4,0,2,48,1,14.7,2.6878474937846906,655.15,6.484864217050594,0,0.0,,0.0,,1,41.1,3.716008121502189,1980.7,7.591205596563219,1,15.0,2.70805020110221,755.0,6.626717749249025,1,44.55,3.796612153916818,2039.75,7.620582530308909,1,1,1,4,0,1,0,1,1,1,23,1,1,1,1,1,1,1,0,1,0,1,0,681.2900000000001,458.41392050819235
2,2.0,1,46,4,18,4,1,1,10,3,0,69,4.23410650459726,3,10.4,1.4854319999999999,0.39570563903972694,5.690567999999999,1.7388100674092057,0,1,1,17,4,2,9,0,0,0,0,2,0,7,0,2,21,4,2,1,0,35.4,2,0,0,4,3,25.0,1,0,0,1,0,0,0,1,0,0,9,1,1,1,1,2,1,1,0,22,5,4,3,4,0,14,4,1,2,45,0,9.5,2.2512917986064953,362.8,5.893851718240982,1,28.5,3.349904087274605,1244.6,7.126569472135118,1,40.85,3.709906821306012,1936.7,7.568740772733686,1,10.25,2.327277705584417,405.0,6.003887067106539,1,38.25,3.644143560272545,1655.55,7.411888558887003,1,1,1,3,1,1,1,1,0,1,21,1,1,1,1,1,0,1,0,1,0,1,0,333.95,458.94422020050024
4,1.0,0,34,3,12,2,2,0,1,1,0,35,3.5553480614894135,2,13.0,2.82555,1.0387030359142007,1.72445,0.5449081590631484,1,3,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,8,3,2,1,0,16.2,1,0,0,1,1,20.0,1,0,0,0,0,0,0,1,0,0,9,2,0,0,1,2,2,1,0,4,2,3,2,1,0,2,2,1,1,5,0,3.7,1.308332819650179,17.2,2.8449093838194073,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,21,1,1,1,0,0,0,0,0,1,0,0,0,452.78,359.61144350997006
3,1.0,0,28,3,8,1,3,0,6,3,0,26,3.258096538021482,2,4.1000000000000005,0.237718,-1.4366701817783654,0.8282820000000001,-0.18840160287083674,0,4,1,9,1,5,0,0,0,0,0,0,0,0,1,1,7,2,3,1,0,13.3,1,0,0,1,1,35.0,1,0,0,0,0,0,0,1,0,0,9,3,0,0,0,2,1,2,0,8,3,3,2,3,1,5,2,1,1,10,1,5.95,1.7833912195575383,46.1,3.8308129500026027,1,16.0,2.772588722239781,164.25,5.10138965736472,0,0.0,,0.0,,1,29.0,3.367295829986474,250.0,5.521460917862246,0,0.0,,0.0,,0,0,0,0,1,1,1,1,0,1,22,1,1,1,0,0,0,1,0,0,0,0,0,145.57,322.44422183744905
3,2.0,1,71,6,12,2,2,0,13,4,1,11,2.3978952727983707,1,1.9,0.05559400000000001,-2.889679997217764,0.153406,-1.8746672773849475,0,5,0,-1,-1,1,10,0,0,0,0,0,0,10,1,4,44,5,2,0,1,6.9,1,0,1,1,1,27.0,1,0,0,1,0,0,0,0,0,0,9,6,0,0,1,1,1,4,0,21,5,2,3,4,0,14,4,1,2,53,0,15.3,2.72785282839839,806.25,6.692393868109982,1,24.75,3.2088254890146994,1342.9,7.20258673358713,0,0.0,,0.0,,1,12.5,2.5257286443082556,595.0,6.38856140554563,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,23,1,1,1,0,1,0,0,0,0,0,0,0,422.89,331.6550552332087
3,4.0,1,18,2,13,2,2,0,0,1,0,15,2.70805020110221,1,5.1,0.14764499999999997,-1.912944535232853,0.6173549999999999,-0.48231105586778966,0,1,0,-1,-1,1,13,0,0,0,0,0,0,13,1,3,0,1,0,-1,-1,-1.0,-1,-1,0,8,4,32.0,0,0,1,0,0,0,0,1,0,0,9,4,0,0,0,2,2,2,1,0,1,3,3,4,0,0,1,0,1,3,1,3.1,1.1314021114911006,5.45,1.6956156086751528,1,17.25,2.847812143477369,36.3,3.591817741270805,1,35.8,3.5779478934066544,65.4,4.180522258463153,1,24.0,3.1780538303479458,45.0,3.8066624897703196,1,24.8,3.2108436531709366,37.5,3.624340932976365,1,1,1,2,1,1,1,1,1,1,20,1,1,1,0,1,1,1,1,1,0,1,0,174.61,241.49938185834282
2,2.0,1,33,3,12,2,6,0,6,3,0,41,3.713572066704308,2,3.3000000000000003,0.713031,-0.3382303812521238,0.639969,-0.44633554130155306,0,4,1,18,4,4,0,0,0,0,0,0,0,0,1,1,2,1,2,1,1,19.1,1,0,1,1,1,24.0,1,0,1,0,0,0,0,0,0,1,1,6,0,0,1,4,4,4,0,15,4,2,4,4,0,12,4,1,1,35,0,7.25,1.9810014688665833,245.05,5.501462271355557,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,1,0,1,0,0,1,21,1,1,1,0,0,0,0,0,0,0,0,0,360.11,339.7615926936404
5,3.0,0,64,5,15,3,2,1,10,3,0,60,4.0943445622221,3,17.0,1.1220000000000003,0.11511280710050487,9.078000000000001,2.205853904034274,0,2,1,17,4,2,5,0,0,0,0,0,0,5,0,1,20,4,3,1,0,29.0,2,1,0,1,1,30.0,1,0,1,1,0,0,0,0,0,0,9,5,0,0,0,1,3,1,0,6,3,4,4,1,1,2,2,1,3,11,1,5.55,1.713797927758343,57.05,4.0439280763080845,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,3,0,0,0,0,0,1,20,1,1,1,0,1,0,1,0,0,0,0,0,565.1600000000001,754.0156799295789
3,4.0,1,25,3,15,3,4,0,2,2,0,22,3.091042453358316,1,9.8,0.38808000000000004,-0.9465437750451758,1.7679200000000002,0.5698037143229125,1,3,0,-1,-1,2,6,0,0,0,0,0,0,6,0,2,3,2,4,1,0,10.4,1,0,0,1,1,30.0,1,0,0,0,1,0,1,0,0,0,9,4,0,0,1,3,1,3,0,7,3,5,4,1,0,7,3,1,1,35,0,7.7,2.0412203288596382,249.5,5.519458915191573,0,0.0,,0.0,,0,0.0,,0.0,,1,22.25,3.1023420086122493,720.0,6.579251212010101,0,0.0,,0.0,,1,0,0,0,0,0,0,0,0,1,17,1,1,1,0,0,1,0,0,0,0,0,0,497.05999999999995,320.9375938200518
5,4.0,1,24,2,19,4,5,0,0,1,0,21,3.044522437723423,1,1.3,0.078078,-2.550046951959462,0.19492199999999998,-1.63515580043973,0,2,0,-1,-1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,12.9,1,0,1,5,3,34.0,0,0,1,0,1,0,0,0,0,0,9,2,1,0,1,1,3,3,1,7,3,3,4,3,0,6,3,0,3,21,1,2.9,1.0647107369924282,74.8,4.314817884980432,1,23.5,3.1570004211501135,521.7,6.257092710028347,1,45.05,3.807772984054347,833.15,6.725213697984633,1,19.5,2.970414465569701,350.0,5.857933154483459,1,39.15,3.667400422436812,795.65,6.679159390656193,1,1,1,4,1,1,1,1,1,1,13,1,0,0,1,1,1,1,1,0,0,0,0,550.88,439.4293819992241
3,5.0,1,57,5,13,2,1,0,9,3,0,47,3.8501476017100584,2,10.299999999999999,1.2199319999999998,0.1987951194868434,3.6210679999999993,1.2867690099498974,0,4,1,18,4,6,12,0,2,0,0,3,0,7,0,2,30,5,1,1,0,22.700000000000003,2,0,0,8,4,31.0,1,0,1,1,0,1,0,1,0,0,9,5,1,1,1,3,4,3,0,34,5,4,2,1,0,29,5,0,3,70,0,30.05,3.4028626609812167,2088.1,7.644009840576016,0,0.0,,0.0,,0,0.0,,0.0,,1,14.5,2.6741486494265287,1015.0,6.922643891475888,0,0.0,,0.0,,1,0,0,0,0,0,0,0,1,1,22,1,1,1,0,1,0,1,0,1,0,0,0,631.2,407.607412079838
4,2.0,1,48,4,13,2,2,0,7,3,0,45,3.8066624897703196,2,2.3,0.31153499999999995,-1.1662435875159292,0.723465,-0.3237031100309944,0,4,1,16,3,3,0,0,0,0,0,0,0,0,1,2,15,3,3,0,0,26.6,2,1,0,1,1,26.0,1,0,0,0,0,0,0,0,0,0,9,7,1,0,0,3,3,1,1,31,5,4,2,2,0,20,5,0,2,54,1,22.15,3.0978374964911444,1109.6,7.0117548690006215,0,0.0,,0.0,,1,47.45,3.859676525055937,2619.45,7.870719651053964,1,6.0,1.791759469228055,305.0,5.720311776607412,1,40.65,3.7049988359938197,2229.85,7.70968959761781,1,0,0,2,0,0,0,0,1,1,18,1,1,1,0,1,1,1,0,0,0,0,0,275.17,398.8159518735524
1,1.0,0,76,6,14,2,1,0,11,4,0,36,3.58351893845611,2,9.0,0.75816,-0.27686083382019766,2.48184,0.9090002205626923,0,2,1,13,2,2,5,1,0,0,0,0,4,0,1,1,42,5,4,1,1,21.6,2,1,1,1,1,22.0,1,0,1,1,1,0,0,0,0,0,9,6,0,0,0,4,1,4,0,38,5,2,4,3,0,29,5,1,2,72,0,36.15,3.5876769486047735,2576.85,7.854323001740564,1,33.5,3.5115454388310208,2461.85,7.808668378811969,0,0.0,,0.0,,1,8.0,2.0794415416798357,535.0,6.282266746896006,0,0.0,,0.0,,1,0,0,0,1,1,1,0,0,1,16,1,1,1,0,1,0,0,0,1,0,0,0,297.45,316.1635927200415
1,1.0,1,59,5,19,4,2,0,8,3,0,28,3.332204510175204,2,6.800000000000001,0.13899200000000003,-1.9733389014645721,1.7650080000000001,0.5681552229528918,0,3,0,-1,-1,1,1,0,1,0,0,0,0,0,0,2,14,3,3,1,0,15.5,1,0,1,1,1,26.0,1,0,1,0,1,0,0,1,0,1,9,4,0,0,1,4,1,4,1,6,3,2,3,2,0,5,2,1,2,21,0,6.7,1.9021075263969205,124.85,4.827113016725782,0,0.0,,0.0,,1,30.3,3.4111477125153233,572.85,6.350623902339635,0,0.0,,0.0,,0,0.0,,0.0,,0,1,0,3,0,0,0,0,1,1,19,1,1,1,0,1,1,1,0,0,0,0,0,69.99,261.73917548808714
2,1.0,0,45,4,20,5,3,0,6,3,0,65,4.174387269895637,3,7.3999999999999995,1.28427,0.2501904635357823,3.5257299999999994,1.260087507022184,0,2,0,-1,-1,1,1,1,0,0,0,0,0,0,1,1,20,4,3,1,1,43.400000000000006,3,1,0,1,1,21.0,1,0,0,1,1,0,0,0,0,0,9,4,0,0,0,1,4,2,0,25,5,4,2,2,0,24,5,1,1,48,0,16.3,2.791165107812717,750.85,6.62120589812629,0,0.0,,0.0,,1,35.4,3.5667118201397288,1739.3,7.461238012414108,1,19.0,2.9444389791664403,885.0,6.785587645007929,1,24.95,3.2168738221975275,1143.9,7.042198755531627,1,0,1,3,0,1,1,0,1,1,12,1,1,1,1,1,1,1,0,1,0,0,0,1804.25,775.440637445818
3,1.0,1,68,6,8,1,1,0,14,4,0,43,3.7612001156935624,2,14.7,2.585289,0.9498373005508264,3.735711,1.3179381619141228,0,4,0,-1,-1,1,7,2,0,1,0,0,0,4,0,2,11,3,3,1,1,17.5,1,1,0,1,1,20.0,1,0,0,0,0,0,0,1,0,0,9,3,1,0,0,3,4,4,0,19,5,5,1,3,1,12,4,0,2,35,0,8.7,2.163323025660538,283.7,5.647917341814805,0,0.0,,0.0,,0,0.0,,0.0,,1,32.5,3.481240089335692,1170.0,7.064759027791802,0,0.0,,0.0,,0,0,0,0,1,0,1,0,0,1,19,1,1,1,0,0,0,0,0,0,0,0,0,485.03000000000003,405.6970256327019
2,1.0,1,50,5,14,2,3,0,12,4,0,48,3.871201010907891,2,11.5,1.3910400000000003,0.3300516688182904,4.12896,1.4180255592813442,0,4,1,10,1,2,0,0,0,0,0,0,0,0,1,3,23,4,2,1,0,30.6,2,0,0,1,1,23.0,1,0,0,0,0,0,0,1,0,0,9,3,1,1,1,2,2,4,1,25,5,3,3,4,0,16,5,1,2,47,0,17.75,2.8763855159214247,844.65,6.738922340368737,1,17.25,2.847812143477369,865.6,6.763422908092217,1,33.4,3.5085558999826545,1504.0,7.315883504509785,1,9.0,2.1972245773362196,445.0,6.09807428216624,0,0.0,,0.0,,1,0,0,0,0,1,0,0,0,1,19,1,1,1,0,0,1,0,0,0,0,0,0,193.97,356.6211136228988
5,2.0,0,52,5,21,5,2,0,4,2,0,185,5.220355825078324,5,24.9,1.520145,0.4188057250452386,44.544855,3.796496659032053,0,4,1,19,4,5,1,1,0,0,0,0,0,0,1,3,24,4,2,1,1,82.0,3,0,1,10,5,25.0,0,0,1,0,0,0,0,0,0,1,9,3,0,0,0,1,1,1,0,19,5,3,4,4,0,18,5,1,3,54,1,12.15,2.4973291697865574,598.05,6.3936743624954735,1,32.5,3.481240089335692,1724.25,7.452547452311401,1,46.25,3.834061463958434,2502.0,7.824845691026856,0,0.0,,0.0,,1,43.65,3.776203282285611,2274.1,7.729339648717383,1,1,1,4,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,0,0,0,1882.3600000000001,924.7671199049536
4,4.0,1,51,5,12,2,1,0,6,3,0,52,3.9512437185814275,3,1.7000000000000002,0.43050800000000006,-0.8427893722440407,0.45349200000000006,-0.790777650155861,0,3,1,13,2,4,1,0,1,0,0,0,0,0,1,1,27,5,0,-1,-1,-1.0,-1,-1,1,3,2,20.0,0,0,1,0,0,0,1,1,0,0,9,4,1,0,0,2,2,4,0,32,5,1,3,3,0,24,5,0,3,61,0,15.1,2.714694743820879,827.1,6.717925606697861,0,0.0,,0.0,,0,0.0,,0.0,,1,30.5,3.417726683613366,1880.0,7.539027055823995,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,19,1,1,1,0,0,0,0,0,1,0,0,0,535.3299999999999,421.04256937765126
3,5.0,0,33,3,15,3,3,0,7,3,0,76,4.330733340286331,4,6.2,0.768056,-0.2638926318260892,3.9439439999999997,1.3721812378566238,0,1,1,12,2,4,1,1,0,0,0,0,0,0,1,3,12,3,2,1,0,41.5,3,1,1,5,3,33.0,1,0,0,1,1,1,0,1,0,0,2,6,1,1,1,1,3,2,1,15,4,4,2,1,0,15,4,0,3,64,0,11.6,2.451005098112319,732.3,6.596190266067024,1,36.25,3.590439381300684,2331.55,7.754288561439829,0,0.0,,0.0,,1,10.25,2.327277705584417,610.0,6.413458957167357,0,0.0,,0.0,,0,1,0,0,1,1,1,1,0,1,20,1,1,1,0,0,1,0,0,1,0,0,0,806.3000000000001,1104.118621585227
5,3.0,1,76,6,15,3,2,0,3,2,0,39,3.6635616461296463,2,18.8,2.294916,0.8306962415354748,5.037084,1.616827343217671,0,3,0,-1,-1,1,3,0,3,0,0,0,0,0,0,2,40,5,3,1,1,18.5,1,0,1,1,1,24.0,1,0,0,0,1,0,0,0,0,0,9,5,0,0,0,4,4,1,0,5,2,3,4,3,0,6,3,0,2,16,1,7.0,1.9459101490553132,124.65,4.825509809969567,1,25.75,3.248434627109745,429.7,6.063087290780949,1,50.1,3.914021008090819,703.75,6.5564231794539,1,17.5,2.8622008809294686,230.0,5.438079308923196,1,49.65,3.9049983904911816,703.9,6.556636300614086,1,1,1,3,1,1,1,1,0,1,15,1,1,1,0,1,1,1,1,0,0,0,1,299.99,313.1998108082594
5,5.0,1,36,4,17,4,3,0,3,2,0,30,3.4011973816621555,2,11.5,0.64515,-0.43827243108428204,2.80485,1.031350061608942,1,3,0,-1,-1,1,1,1,0,0,0,0,0,0,1,1,8,3,1,1,1,16.2,1,1,1,4,3,29.0,0,0,1,1,1,0,0,1,1,1,9,6,1,0,1,4,3,3,0,4,2,2,1,1,0,1,1,1,3,8,1,2.95,1.0818051703517284,27.8,3.3250360206965914,1,20.5,3.0204248861443626,159.55,5.072357352724253,1,31.35,3.4452142670789296,246.4,5.506956231659364,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,3,1,0,1,0,1,1,18,1,1,1,1,1,1,1,0,0,0,0,0,241.10000000000002,291.8783225482725
5,1.0,1,47,4,14,2,2,0,4,2,0,65,4.174387269895637,3,29.299999999999997,4.26608,1.4506953728034702,14.77892,2.693201841131649,1,2,1,15,3,5,0,0,0,0,0,0,0,0,0,3,16,4,3,1,0,35.300000000000004,2,0,1,1,1,33.0,1,0,0,0,0,0,0,0,0,1,9,4,0,0,1,4,2,1,0,29,5,2,1,3,1,19,5,1,3,63,0,21.55,3.070375816549757,1343.65,7.20314507050212,0,0.0,,0.0,,1,34.2,3.5322256440685598,2206.95,7.699366750812065,1,43.25,3.7669972333778885,2745.0,7.917536353943631,0,0.0,,0.0,,0,0,0,3,0,1,0,0,0,1,21,1,1,1,0,1,0,1,0,1,0,0,0,359.75,395.49835578210656
3,3.0,0,48,4,15,3,6,0,15,4,0,24,3.1780538303479458,1,14.299999999999999,1.6301999999999999,0.4887027066782199,1.8017999999999996,0.5887861652352023,0,3,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,16,4,0,-1,-1,-1.0,-1,-1,0,4,3,26.0,0,0,0,1,0,0,1,0,0,0,9,4,0,0,1,3,3,3,0,4,2,1,4,2,0,4,2,0,3,8,0,4.05,1.3987168811184478,27.7,3.3214324131932926,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,3,0,0,0,0,1,1,21,1,1,1,0,1,1,1,0,0,0,0,0,779.76,347.01640378730735
1,1.0,0,71,6,17,4,2,0,12,4,0,103,4.634728988229636,4,3.5999999999999996,1.475784,0.38918937400590936,2.2322159999999998,0.8029948140302926,0,3,1,16,3,2,4,0,0,0,0,0,0,4,1,1,38,5,3,1,0,36.0,2,0,0,1,1,17.0,1,0,1,1,1,0,0,0,0,1,4,4,0,0,1,4,2,1,1,28,5,2,2,1,0,16,5,1,1,53,0,16.45,2.800325477211381,841.05,6.734651111237791,0,0.0,,0.0,,1,44.15,3.787592927049969,2191.1,7.692158979813635,1,26.5,3.2771447329921766,1380.0,7.22983877815125,1,30.85,3.4291367503513968,1620.9,7.39073682951813,1,1,0,4,0,0,0,0,1,1,24,1,1,1,1,1,1,1,0,0,0,0,1,286.23,454.74406974683825
4,3.0,0,63,5,15,3,1,0,9,3,0,44,3.784189633918261,2,7.5,1.7193,0.5419172312436644,1.5806999999999998,0.4578677869012126,0,2,1,11,1,2,1,0,0,0,0,1,0,0,0,2,24,4,1,1,1,23.5,2,1,1,10,5,39.0,0,0,0,1,0,1,0,0,0,1,9,4,0,0,0,4,1,3,0,23,5,2,4,1,1,16,5,0,2,53,0,11.1,2.4069451083182885,557.5,6.323462503334274,1,41.75,3.7316994512968646,2183.6,7.688730169907602,0,0.0,,0.0,,1,44.5,3.7954891891721947,2075.0,7.637716432664798,1,41.85,3.7340917969354845,2162.05,7.67881212466624,1,1,1,1,1,1,1,1,1,1,22,1,1,1,0,1,0,0,0,0,0,0,0,190.34,350.02019716608436
3,1.0,1,68,6,14,2,2,0,5,2,1,9,2.1972245773362196,1,19.6,0.377496,-0.974195306375686,1.386504,0.32678547103166905,0,2,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,21,4,1,1,1,4.800000000000001,1,0,0,1,1,17.0,1,0,1,0,0,0,0,0,0,0,1,4,0,0,0,4,4,2,0,26,5,3,3,4,1,19,5,0,2,47,0,18.55,2.920469789053444,857.25,6.7537295913430295,0,0.0,,0.0,,0,0.0,,0.0,,1,13.5,2.6026896854443837,645.0,6.4692503167957724,0,0.0,,0.0,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,162.68,180.40130317960623
5,3.0,1,69,6,21,5,3,0,21,5,1,12,2.4849066497880004,1,3.2,0.220032,-1.5139822886618077,0.163968,-1.8080839921479226,0,2,1,17,4,2,0,0,0,0,0,0,0,0,1,1,31,5,2,0,0,6.5,1,1,0,4,3,29.0,1,0,0,1,1,0,0,0,0,0,9,5,1,0,0,2,1,4,0,38,5,1,3,4,0,28,5,1,2,70,0,29.5,3.3843902633457743,2018.65,7.610184250140323,1,22.5,3.1135153092103742,1480.5,7.300135147541646,1,45.9,3.8264651170664994,3125.85,8.047461525185208,1,23.25,3.1463051320333655,1550.0,7.346010209913293,1,39.6,3.6788291182604347,2699.85,7.900951494893598,1,1,0,3,0,0,0,0,1,1,15,1,1,1,1,1,1,1,1,1,0,0,0,278.38,224.7587720892189
1,2.0,1,39,4,9,1,4,0,12,4,0,20,2.995732273553991,1,8.9,1.00036,0.00035993521554772,0.7796399999999999,-0.24892300430169728,0,3,0,-1,-1,1,11,1,0,0,0,0,0,10,0,2,10,3,0,-1,-1,-1.0,-1,-1,0,5,3,23.0,0,0,0,0,1,0,0,0,0,1,9,7,1,0,1,5,4,2,0,21,5,2,3,2,1,15,4,1,1,50,0,11.5,2.4423470353692043,541.75,6.294804640416468,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,21,1,1,1,0,0,0,0,0,1,0,0,0,281.8,301.9627990432175
5,4.0,0,31,3,16,3,3,0,4,2,0,31,3.4339872044851463,2,23.3,1.3434780000000002,0.2952617737997741,5.879522000000001,1.771475466089113,1,2,1,16,3,6,9,0,4,0,0,0,0,5,1,1,5,2,0,-1,-1,-1.0,-1,-1,1,8,4,27.0,0,0,0,1,0,0,0,1,0,0,9,4,0,0,0,2,4,1,0,13,4,4,4,1,0,13,4,1,1,68,0,21.55,3.070375816549757,1545.65,7.343199812831488,0,0.0,,0.0,,1,30.5,3.417726683613366,2035.1,7.618300236718503,1,25.75,3.248434627109745,1740.0,7.461640392208575,0,0.0,,0.0,,1,0,0,1,0,0,0,0,0,1,31,1,1,1,0,1,0,0,0,1,0,0,0,266.75,386.4814986281504
